generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
SPPN_utilitypv_class1_moderate_2,SPPN_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate,SPPN,Solar,2050,20519.24956174794,0.0,0.0,9282.670987181784,441435269.57791203,131610445.24230537,27.927225754322485,0.2530322576691508,,
SPPN_utilitypv_class1_moderate_3,SPPN_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate,SPPN,Solar,2030,1444.736083075533,0.0,0.0,759.9609998461632,44674248.86917591,13133645.999341393,40.01277156825536,0.2176128760822308,,
SPPN_utilitypv_class1_moderate_3,SPPN_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate,SPPN,Solar,2040,1514.778835705788,0.0,0.0,759.9609999300828,44674248.873449326,13133646.000565106,38.16259741117899,0.22816304160432269,,
SPPN_utilitypv_class1_moderate_3,SPPN_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate,SPPN,Solar,2050,1461.404408273007,0.0,0.0,759.9609999299468,44674248.874504946,13133646.000531958,39.55639831643215,0.22012353681336844,,
SPPN_utilitypv_class1_moderate_4,SPPN_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate,SPPN,Solar,2030,0.0003654623850095999,0.0,0.0,0.00020499843965962266,12.889104161159004,3.542783034197599,44.961910908902354,0.2040701592050784,,
SPPN_utilitypv_class1_moderate_4,SPPN_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate,SPPN,Solar,2040,0.0004081868277764437,0.0,0.0,0.00023469453483662017,14.39389387904702,3.9784470060953256,45.00963684992926,0.1990872207537525,,
SPPN_utilitypv_class1_moderate_4,SPPN_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate,SPPN,Solar,2050,5674.348262551728,0.0,0.0,2743.3412027327217,127508133.3025732,37550855.14893845,29.088624951138513,0.23676828881808376,,
SPPN_utilitypv_class1_moderate_5,SPPN_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate,SPPN,Solar,2030,349.5831155573865,0.0,0.0,195.08799922385506,11411139.189917041,3371510.802586663,42.286510230718015,0.20511965079627884,,
SPPN_utilitypv_class1_moderate_5,SPPN_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate,SPPN,Solar,2040,374.1346504515548,0.0,0.0,195.08799993896332,11411139.223350156,3371510.8130717,39.511576964550635,0.21952538653860876,,
SPPN_utilitypv_class1_moderate_5,SPPN_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate,SPPN,Solar,2050,360.6482339976509,0.0,0.0,195.08799994956718,11411139.224657618,3371510.8131886357,40.98910973162436,0.21161216389057563,,
