generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
BASN_landbasedwind_class3_moderate_20,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate,BASN,Wind,2040,6.29097776432597e-05,0.0,0.0,3.619984672657925e-05,3.4634736099440477,1.4064513958688618,77.41125764946469,0.19892931771794775,,
BASN_landbasedwind_class3_moderate_20,BASN_landbasedwind_class3_moderate_20,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.00014392491507006402,0.0,0.0,8.408740070937437e-05,7.422157290257778,3.054794313104971,72.79456512628455,0.1959261608500559,,
BASN_landbasedwind_class3_moderate_21,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate,BASN,Wind,2030,5.646691878472701e-05,0.0,0.0,2.5040973843879632e-05,2.976881003964946,1.0108289911558892,70.62028672617105,0.25812510781896425,,
BASN_landbasedwind_class3_moderate_21,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate,BASN,Wind,2040,0.00011668640213703934,0.0,0.0,5.6043749174046074e-05,6.222895006731449,2.168557189814,71.914567960458,0.23833094945349942,,
BASN_landbasedwind_class3_moderate_21,BASN_landbasedwind_class3_moderate_21,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0002788973951161715,0.0,0.0,0.0001366375556538873,14.182517534937181,4.942721941955816,68.57446434351456,0.2336478281501234,,
BASN_landbasedwind_class3_moderate_22,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate,BASN,Wind,2030,7.99950954712904e-05,0.0,0.0,3.1606197031050846e-05,4.342783569734477,1.2758473555524295,70.23719257017936,0.2897200106890735,,
BASN_landbasedwind_class3_moderate_22,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate,BASN,Wind,2040,7.934143214918807e-05,0.0,0.0,3.7794620169828494e-05,5.105609486211609,1.506936329283833,83.34290970525556,0.24030202189202812,,
BASN_landbasedwind_class3_moderate_22,BASN_landbasedwind_class3_moderate_22,LandbasedWind_Class3_Moderate,BASN,Wind,2050,0.0001698624591874522,0.0,0.0,8.27159000419349e-05,10.374880171290538,3.053185569480636,79.05258057021648,0.23506922863946214,,
BASN_landbasedwind_class3_moderate_23,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate,BASN,Wind,2030,0.00016847260444670715,0.0,0.0,6.240981524669989e-05,8.027681024234179,2.5192970120635345,62.603519847845845,0.3090037624513955,,
BASN_landbasedwind_class3_moderate_23,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate,BASN,Wind,2040,2782.045338032727,0.0,0.0,920.0249987092121,105283726.8736096,34356493.71551869,50.193366254725504,0.34614012792293464,,
BASN_landbasedwind_class3_moderate_23,BASN_landbasedwind_class3_moderate_23,LandbasedWind_Class3_Moderate,BASN,Wind,2050,2784.670277724208,0.0,0.0,920.0249988310325,105283726.88856582,34356493.71965716,50.146052021047524,0.34646672103072834,,
