2027,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2027,Conventional Steam Coal,163398.93100262963,230973.14368892068,14317.637584921147,3071.236506170787,1067.2152752322972,GenX,full-base-200,2024-08-12
2027,Geothermal,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2027,Hydroelectric Pumped Storage,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2027,Natural Gas CCS,1.7755537902371548,0.09179992679785585,0.8005675653158684,0.21649567020714508,0.4104353690329687,GenX,full-base-200,2024-08-12
2027,Natural Gas Fired Combined Cycle,134762.56591736982,5256.608304476514,47740.007299033336,10490.945855327367,29823.032212052443,GenX,full-base-200,2024-08-12
2027,Natural Gas Fired Combustion Turbine,994.9774864719648,18.86738493031975,164.77428822507386,45.950018303478195,133.43221421819072,GenX,full-base-200,2024-08-12
2027,Natural Gas Internal Combustion Engine,4907.256497402843,123.56208934591395,1358.707743999877,432.31286009901646,0.0,GenX,full-base-200,2024-08-12
2027,Natural Gas Steam Turbine,836.4874442584405,74.28906019639906,48.26734924413155,27.41542785466245,16.70774058818095,GenX,full-base-200,2024-08-12
2027,Nuclear,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2027,Offshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2027,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2027,Petroleum Liquids,7.89084288852162,0.5354509855435287,2.123378063683869,0.3629997531802872,1.285991050942212,GenX,full-base-200,2024-08-12
2027,Small Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2027,Solar Photovoltaic,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2030,Batteries,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2030,Biomass,10780.699870023609,7424.534898637418,1458.0007026538665,582.3964135297217,1017.5680809508818,GenX,full-base-200,2024-08-12
2030,Conventional Hydroelectric,0.0,0.0,0.0,0.0,0.0,GenX,full-base-200,2024-08-12
2030,Conventional Steam Coal,115.8433814032391,163.75082636146612,10.150638938492685,2.1773852483659657,0.7566134332060483,GenX,full-base-200,2024-08-12
