,Race,Cluster,Pollutant,Exposure,year
10401,WhiteNoLat,FRCC_naturalgas_ccavgcf_moderate_0,NOx,1.321007425348185e-10,2030
10402,WhiteNoLat,FRCC_naturalgas_ccavgcf_moderate_0,PM2_5,7.556475573056163e-10,2030
10403,WhiteNoLat,FRCC_naturalgas_ccavgcf_moderate_0,SOx,1.3203066190633942e-11,2030
10404,WhiteNoLat,FRCC_naturalgas_ccavgcf_moderate_0,VOC,9.166438332134713e-12,2030
10405,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,NH3,2.7528440248172476e-10,2030
10406,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,NOx,1.4871718858656156e-10,2030
10407,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,PM2_5,8.506975661911007e-10,2030
10408,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,SOx,1.4863829244767523e-11,2030
10409,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,VOC,1.0319449459437548e-11,2030
10410,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,NH3,9.705481460602286e-10,2030
10411,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,NOx,4.323272888794378e-10,2030
10412,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,PM2_5,5.706928948105273e-10,2030
10413,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,SOx,1.210272158358745e-11,2030
10414,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,VOC,1.2488103873324822e-11,2030
10415,WhiteNoLat,FRCC_nuclear_1,NH3,0.0,2030
10416,WhiteNoLat,FRCC_nuclear_1,NOx,0.0,2030
10417,WhiteNoLat,FRCC_nuclear_1,PM2_5,0.0,2030
10418,WhiteNoLat,FRCC_nuclear_1,SOx,0.0,2030
10419,WhiteNoLat,FRCC_nuclear_1,VOC,0.0,2030
10420,WhiteNoLat,FRCC_petroleum_liquids_1,NH3,2.5237375354322775e-11,2030
10421,WhiteNoLat,FRCC_petroleum_liquids_1,NOx,4.706989475338623e-12,2030
10422,WhiteNoLat,FRCC_petroleum_liquids_1,PM2_5,2.712981810239338e-11,2030
10423,WhiteNoLat,FRCC_petroleum_liquids_1,SOx,2.5885840305323012e-12,2030
10424,WhiteNoLat,FRCC_petroleum_liquids_1,VOC,8.512523438787499e-14,2030
10425,WhiteNoLat,FRCC_solar_photovoltaic_1,NH3,0.0,2030
10426,WhiteNoLat,FRCC_solar_photovoltaic_1,NOx,0.0,2030
10427,WhiteNoLat,FRCC_solar_photovoltaic_1,PM2_5,0.0,2030
10428,WhiteNoLat,FRCC_solar_photovoltaic_1,SOx,0.0,2030
10429,WhiteNoLat,FRCC_solar_photovoltaic_1,VOC,0.0,2030
10430,WhiteNoLat,ISNE_batteries_1,NH3,0.0,2030
10431,WhiteNoLat,ISNE_batteries_1,NOx,0.0,2030
10432,WhiteNoLat,ISNE_batteries_1,PM2_5,0.0,2030
10433,WhiteNoLat,ISNE_batteries_1,SOx,0.0,2030
10434,WhiteNoLat,ISNE_batteries_1,VOC,0.0,2030
10435,WhiteNoLat,ISNE_biomass_1,NH3,1.3495277552324863e-11,2030
10436,WhiteNoLat,ISNE_biomass_1,NOx,1.4971039248002906e-11,2030
10437,WhiteNoLat,ISNE_biomass_1,PM2_5,3.421923333163588e-11,2030
10438,WhiteNoLat,ISNE_biomass_1,SOx,4.159315936339211e-11,2030
10439,WhiteNoLat,ISNE_biomass_1,VOC,8.449013688357281e-13,2030
10440,WhiteNoLat,ISNE_biomass_2,NH3,1.8089250148593157e-11,2030
10441,WhiteNoLat,ISNE_biomass_2,NOx,2.2856775181327925e-11,2030
10442,WhiteNoLat,ISNE_biomass_2,PM2_5,3.4381524771314665e-11,2030
10443,WhiteNoLat,ISNE_biomass_2,SOx,5.349948395782594e-11,2030
10444,WhiteNoLat,ISNE_biomass_2,VOC,1.4480559994869993e-12,2030
10445,WhiteNoLat,ISNE_conventional_hydroelectric_1,NH3,0.0,2030
10446,WhiteNoLat,ISNE_conventional_hydroelectric_1,NOx,0.0,2030
10447,WhiteNoLat,ISNE_conventional_hydroelectric_1,PM2_5,0.0,2030
10448,WhiteNoLat,ISNE_conventional_hydroelectric_1,SOx,0.0,2030
10449,WhiteNoLat,ISNE_conventional_hydroelectric_1,VOC,0.0,2030
10450,WhiteNoLat,ISNE_conventional_steam_coal_1,NH3,1.149850311907513e-13,2030
10451,WhiteNoLat,ISNE_conventional_steam_coal_1,NOx,5.346053937103238e-11,2030
10452,WhiteNoLat,ISNE_conventional_steam_coal_1,PM2_5,9.596029724023802e-11,2030
10453,WhiteNoLat,ISNE_conventional_steam_coal_1,SOx,2.032216076872172e-10,2030
10454,WhiteNoLat,ISNE_conventional_steam_coal_1,VOC,1.3469707720716279e-12,2030
10455,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,NH3,0.0,2030
10456,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,NOx,0.0,2030
10457,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,PM2_5,0.0,2030
10458,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,SOx,0.0,2030
10459,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,VOC,0.0,2030
10460,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,NH3,3.5636108355056875e-11,2030
10461,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,NOx,8.843611742898372e-11,2030
10462,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,PM2_5,1.081071591866394e-10,2030
10463,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,SOx,8.167239821874183e-12,2030
10464,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,VOC,1.6994078699076872e-12,2030
10465,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,NH3,1.3851539340403803e-11,2030
10466,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,NOx,3.859584753633562e-12,2030
10467,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,PM2_5,2.0820636933562616e-11,2030
10468,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,SOx,6.701553246938051e-13,2030
10469,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,VOC,3.069405153364569e-13,2030
10470,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,NH3,4.423353321364326e-11,2030
10471,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,NOx,2.5770033570304253e-11,2030
10472,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,PM2_5,9.105680236124184e-11,2030
10473,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,SOx,8.967611926333542e-13,2030
10474,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,VOC,8.653185192669604e-13,2030
10475,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,NH3,1.6521345578530275e-11,2030
10476,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,NOx,1.0491678299300667e-11,2030
10477,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,PM2_5,3.170912286571324e-11,2030
10478,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,SOx,7.147282751378173e-13,2030
10479,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,VOC,5.384826266404408e-13,2030
10480,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,NH3,0.0,2030
10481,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,NOx,1.4042891937663165e-10,2030
10482,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,PM2_5,8.462161414778995e-10,2030
10483,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,SOx,1.1378803164462852e-11,2030
10484,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,VOC,1.1839390703209579e-11,2030
10485,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,NH3,5.16079491958404e-11,2030
10486,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,NOx,1.5037629243802737e-10,2030
10487,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,PM2_5,2.2622476088970288e-10,2030
10488,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,SOx,5.187682387238515e-12,2030
10489,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,VOC,4.621502368776629e-12,2030
10490,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,NH3,2.445263705405906e-10,2030
10491,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,NOx,1.321007425348185e-10,2030
10492,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,PM2_5,7.556475573056163e-10,2030
10493,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,SOx,1.3203066190633942e-11,2030
10494,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,VOC,9.166438332134713e-12,2030
10495,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,NH3,9.705481460602286e-10,2030
10496,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,NOx,4.323272888794378e-10,2030
10497,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,PM2_5,5.706928948105273e-10,2030
10498,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,SOx,1.210272158358745e-11,2030
10499,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,VOC,1.2488103873324822e-11,2030
10500,WhiteNoLat,ISNE_nuclear_1,NH3,0.0,2030
10501,WhiteNoLat,ISNE_nuclear_1,NOx,0.0,2030
10502,WhiteNoLat,ISNE_nuclear_1,PM2_5,0.0,2030
10503,WhiteNoLat,ISNE_nuclear_1,SOx,0.0,2030
10504,WhiteNoLat,ISNE_nuclear_1,VOC,0.0,2030
10505,WhiteNoLat,ISNE_offshore_wind_turbine_1,NH3,0.0,2030
10506,WhiteNoLat,ISNE_offshore_wind_turbine_1,NOx,0.0,2030
10507,WhiteNoLat,ISNE_offshore_wind_turbine_1,PM2_5,0.0,2030
10508,WhiteNoLat,ISNE_offshore_wind_turbine_1,SOx,0.0,2030
10509,WhiteNoLat,ISNE_offshore_wind_turbine_1,VOC,0.0,2030
10510,WhiteNoLat,ISNE_onshore_wind_turbine_1,NH3,0.0,2030
10511,WhiteNoLat,ISNE_onshore_wind_turbine_1,NOx,0.0,2030
10512,WhiteNoLat,ISNE_onshore_wind_turbine_1,PM2_5,0.0,2030
10513,WhiteNoLat,ISNE_onshore_wind_turbine_1,SOx,0.0,2030
10514,WhiteNoLat,ISNE_onshore_wind_turbine_1,VOC,0.0,2030
10515,WhiteNoLat,ISNE_petroleum_liquids_1,NH3,6.230117418678781e-11,2030
10516,WhiteNoLat,ISNE_petroleum_liquids_1,NOx,3.816341677065168e-11,2030
10517,WhiteNoLat,ISNE_petroleum_liquids_1,PM2_5,1.5654975958844048e-10,2030
10518,WhiteNoLat,ISNE_petroleum_liquids_1,SOx,3.6162568912613086e-12,2030
10519,WhiteNoLat,ISNE_petroleum_liquids_1,VOC,7.870661823574734e-13,2030
10520,WhiteNoLat,ISNE_small_hydroelectric_1,NH3,0.0,2030
10521,WhiteNoLat,ISNE_small_hydroelectric_1,NOx,0.0,2030
10522,WhiteNoLat,ISNE_small_hydroelectric_1,PM2_5,0.0,2030
10523,WhiteNoLat,ISNE_small_hydroelectric_1,SOx,0.0,2030
10524,WhiteNoLat,ISNE_small_hydroelectric_1,VOC,0.0,2030
10525,WhiteNoLat,ISNE_solar_photovoltaic_1,NH3,0.0,2030
10526,WhiteNoLat,ISNE_solar_photovoltaic_1,NOx,0.0,2030
10527,WhiteNoLat,ISNE_solar_photovoltaic_1,PM2_5,0.0,2030
10528,WhiteNoLat,ISNE_solar_photovoltaic_1,SOx,0.0,2030
10529,WhiteNoLat,ISNE_solar_photovoltaic_1,VOC,0.0,2030
10530,WhiteNoLat,MISC_batteries_1,NH3,0.0,2030
10531,WhiteNoLat,MISC_batteries_1,NOx,0.0,2030
10532,WhiteNoLat,MISC_batteries_1,PM2_5,0.0,2030
10533,WhiteNoLat,MISC_batteries_1,SOx,0.0,2030
10534,WhiteNoLat,MISC_batteries_1,VOC,0.0,2030
10535,WhiteNoLat,MISC_biomass_1,NH3,2.356467667353679e-11,2030
10536,WhiteNoLat,MISC_biomass_1,NOx,8.767828473677152e-11,2030
10537,WhiteNoLat,MISC_biomass_1,PM2_5,5.911988436548459e-11,2030
10538,WhiteNoLat,MISC_biomass_1,SOx,1.1261826409848791e-10,2030
10539,WhiteNoLat,MISC_biomass_1,VOC,1.8525548066121055e-12,2030
10540,WhiteNoLat,MISC_biomass_2,NH3,3.94569451899209e-11,2030
10541,WhiteNoLat,MISC_biomass_2,NOx,1.2066591691059023e-10,2030
10542,WhiteNoLat,MISC_biomass_2,PM2_5,1.3449674977314975e-10,2030
10543,WhiteNoLat,MISC_biomass_2,SOx,1.0281790564343048e-10,2030
10544,WhiteNoLat,MISC_biomass_2,VOC,3.864365313332482e-12,2030
10545,WhiteNoLat,MISC_conventional_hydroelectric_1,NH3,0.0,2030
10546,WhiteNoLat,MISC_conventional_hydroelectric_1,NOx,0.0,2030
10547,WhiteNoLat,MISC_conventional_hydroelectric_1,PM2_5,0.0,2030
10548,WhiteNoLat,MISC_conventional_hydroelectric_1,SOx,0.0,2030
10549,WhiteNoLat,MISC_conventional_hydroelectric_1,VOC,0.0,2030
10550,WhiteNoLat,MISC_conventional_steam_coal_1,NH3,7.090520831737545e-13,2030
10551,WhiteNoLat,MISC_conventional_steam_coal_1,NOx,1.4587401449434271e-10,2030
10552,WhiteNoLat,MISC_conventional_steam_coal_1,PM2_5,4.3611853326394854e-11,2030
10553,WhiteNoLat,MISC_conventional_steam_coal_1,SOx,2.7775682059908104e-10,2030
10554,WhiteNoLat,MISC_conventional_steam_coal_1,VOC,6.10662570227494e-13,2030
10555,WhiteNoLat,MISC_conventional_steam_coal_2,NH3,7.929902999333213e-13,2030
10556,WhiteNoLat,MISC_conventional_steam_coal_2,NOx,9.935346884056848e-11,2030
10557,WhiteNoLat,MISC_conventional_steam_coal_2,PM2_5,3.7394940966334145e-11,2030
10558,WhiteNoLat,MISC_conventional_steam_coal_2,SOx,2.9562458208396724e-10,2030
10559,WhiteNoLat,MISC_conventional_steam_coal_2,VOC,5.200921807589213e-13,2030
10560,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,NH3,0.0,2030
10561,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,NOx,0.0,2030
10562,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,PM2_5,0.0,2030
10563,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,SOx,0.0,2030
10564,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,VOC,0.0,2030
10565,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,NH3,8.51722967773395e-12,2030
10566,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,NOx,5.418299793336909e-12,2030
10567,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,PM2_5,7.543584037487678e-12,2030
10568,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,SOx,4.136229531272677e-13,2030
10569,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,VOC,2.631689664543661e-13,2030
10570,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,NH3,5.923537819784395e-12,2030
10571,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,NOx,1.0444437408837275e-11,2030
10572,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,PM2_5,1.909963228579888e-11,2030
10573,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,SOx,6.896837844783069e-13,2030
10574,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,VOC,3.0220669948016676e-13,2030
10575,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,NH3,1.316804221353996e-11,2030
10576,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,NOx,1.6456446849720888e-10,2030
10577,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,PM2_5,1.9983601369827375e-11,2030
10578,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,SOx,1.3995928938162039e-12,2030
10579,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,VOC,5.874051157114628e-13,2030
10580,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,NH3,2.048930907115672e-11,2030
10581,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,NOx,5.214738466688821e-11,2030
10582,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,PM2_5,3.9913908471947655e-11,2030
10583,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,SOx,7.404150808415966e-13,2030
10584,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,VOC,1.0335781088809724e-12,2030
10585,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,NH3,0.0,2030
10586,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,NOx,2.6863664956527035e-10,2030
10587,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,PM2_5,3.1757713678948445e-10,2030
10588,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,SOx,1.1828356966403062e-11,2030
10589,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,VOC,7.347615733269877e-12,2030
10590,WhiteNoLat,MISC_natural_gas_steam_turbine_1,NH3,1.1026901271705162e-11,2030
10591,WhiteNoLat,MISC_natural_gas_steam_turbine_1,NOx,1.5829932693447273e-10,2030
10592,WhiteNoLat,MISC_natural_gas_steam_turbine_1,PM2_5,4.996653360273386e-11,2030
10593,WhiteNoLat,MISC_natural_gas_steam_turbine_1,SOx,3.0658735430075658e-12,2030
10594,WhiteNoLat,MISC_natural_gas_steam_turbine_1,VOC,2.4852629977196234e-12,2030
10595,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,NH3,2.445263705405906e-10,2030
10596,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,NOx,1.321007425348185e-10,2030
10597,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,PM2_5,7.556475573056163e-10,2030
10598,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,SOx,1.3203066190633942e-11,2030
10599,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,VOC,9.166438332134713e-12,2030
10600,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,NH3,2.7528440248172476e-10,2030
10601,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,NOx,1.4871718858656156e-10,2030
10602,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,PM2_5,8.506975661911007e-10,2030
10603,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,SOx,1.4863829244767523e-11,2030
10604,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,VOC,1.0319449459437548e-11,2030
10605,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,NH3,9.705481460602286e-10,2030
10606,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,NOx,4.323272888794378e-10,2030
10607,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,PM2_5,5.706928948105273e-10,2030
10608,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,SOx,1.210272158358745e-11,2030
10609,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,VOC,1.2488103873324822e-11,2030
10610,WhiteNoLat,MISC_nuclear_1,NH3,0.0,2030
10611,WhiteNoLat,MISC_nuclear_1,NOx,0.0,2030
10612,WhiteNoLat,MISC_nuclear_1,PM2_5,0.0,2030
10613,WhiteNoLat,MISC_nuclear_1,SOx,0.0,2030
10614,WhiteNoLat,MISC_nuclear_1,VOC,0.0,2030
10615,WhiteNoLat,MISC_onshore_wind_turbine_1,NH3,0.0,2030
10616,WhiteNoLat,MISC_onshore_wind_turbine_1,NOx,0.0,2030
10617,WhiteNoLat,MISC_onshore_wind_turbine_1,PM2_5,0.0,2030
10618,WhiteNoLat,MISC_onshore_wind_turbine_1,SOx,0.0,2030
10619,WhiteNoLat,MISC_onshore_wind_turbine_1,VOC,0.0,2030
10620,WhiteNoLat,MISC_petroleum_liquids_1,NH3,1.886251667351336e-11,2030
10621,WhiteNoLat,MISC_petroleum_liquids_1,NOx,2.5058308994795397e-11,2030
10622,WhiteNoLat,MISC_petroleum_liquids_1,PM2_5,2.512072505293128e-11,2030
10623,WhiteNoLat,MISC_petroleum_liquids_1,SOx,3.773196799155923e-12,2030
10624,WhiteNoLat,MISC_petroleum_liquids_1,VOC,8.821389868034693e-14,2030
10625,WhiteNoLat,MISC_small_hydroelectric_1,NH3,0.0,2030
10626,WhiteNoLat,MISC_small_hydroelectric_1,NOx,0.0,2030
10627,WhiteNoLat,MISC_small_hydroelectric_1,PM2_5,0.0,2030
10628,WhiteNoLat,MISC_small_hydroelectric_1,SOx,0.0,2030
10629,WhiteNoLat,MISC_small_hydroelectric_1,VOC,0.0,2030
10630,WhiteNoLat,MISC_solar_photovoltaic_1,NH3,0.0,2030
10631,WhiteNoLat,MISC_solar_photovoltaic_1,NOx,0.0,2030
10632,WhiteNoLat,MISC_solar_photovoltaic_1,PM2_5,0.0,2030
10633,WhiteNoLat,MISC_solar_photovoltaic_1,SOx,0.0,2030
10634,WhiteNoLat,MISC_solar_photovoltaic_1,VOC,0.0,2030
10635,WhiteNoLat,MISE_batteries_1,NH3,0.0,2030
10636,WhiteNoLat,MISE_batteries_1,NOx,0.0,2030
10637,WhiteNoLat,MISE_batteries_1,PM2_5,0.0,2030
10638,WhiteNoLat,MISE_batteries_1,SOx,0.0,2030
10639,WhiteNoLat,MISE_batteries_1,VOC,0.0,2030
10640,WhiteNoLat,MISE_biomass_1,NH3,2.947605153777883e-11,2030
10641,WhiteNoLat,MISE_biomass_1,NOx,5.1745196254095785e-11,2030
10642,WhiteNoLat,MISE_biomass_1,PM2_5,7.451630140469976e-11,2030
10643,WhiteNoLat,MISE_biomass_1,SOx,5.445357427632261e-11,2030
10644,WhiteNoLat,MISE_biomass_1,VOC,1.6342142218235123e-12,2030
10645,WhiteNoLat,MISE_biomass_2,NH3,8.828265195003521e-12,2030
10646,WhiteNoLat,MISE_biomass_2,NOx,5.886998134014182e-11,2030
10647,WhiteNoLat,MISE_biomass_2,PM2_5,3.177177989488481e-11,2030
10648,WhiteNoLat,MISE_biomass_2,SOx,4.2123397481514955e-11,2030
10649,WhiteNoLat,MISE_biomass_2,VOC,2.44230512553779e-12,2030
10650,WhiteNoLat,MISE_conventional_hydroelectric_1,NH3,0.0,2030
10651,WhiteNoLat,MISE_conventional_hydroelectric_1,NOx,0.0,2030
10652,WhiteNoLat,MISE_conventional_hydroelectric_1,PM2_5,0.0,2030
10653,WhiteNoLat,MISE_conventional_hydroelectric_1,SOx,0.0,2030
10654,WhiteNoLat,MISE_conventional_hydroelectric_1,VOC,0.0,2030
10655,WhiteNoLat,MISE_conventional_steam_coal_1,NH3,3.633338256546529e-14,2030
10656,WhiteNoLat,MISE_conventional_steam_coal_1,NOx,3.091348457062556e-11,2030
10657,WhiteNoLat,MISE_conventional_steam_coal_1,PM2_5,3.0197473696357758e-12,2030
10658,WhiteNoLat,MISE_conventional_steam_coal_1,SOx,4.520918076299466e-11,2030
10659,WhiteNoLat,MISE_conventional_steam_coal_1,VOC,1.2457390357159736e-13,2030
10660,WhiteNoLat,MISE_hydroelectric_pumped_storage_1,NH3,0.0,2030
10661,WhiteNoLat,MISE_hydroelectric_pumped_storage_1,NOx,0.0,2030
10662,WhiteNoLat,MISE_hydroelectric_pumped_storage_1,PM2_5,0.0,2030
10663,WhiteNoLat,MISE_hydroelectric_pumped_storage_1,SOx,0.0,2030
10664,WhiteNoLat,MISE_hydroelectric_pumped_storage_1,VOC,0.0,2030
10665,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_1,NH3,9.431909101361375e-12,2030
10666,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_1,NOx,2.9372856801478526e-11,2030
10667,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_1,PM2_5,2.9716367725129e-11,2030
10668,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_1,SOx,3.366559151496307e-13,2030
10669,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_1,VOC,1.4406621343640753e-13,2030
10670,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_2,NH3,1.5918208864743544e-11,2030
10671,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_2,NOx,2.7707870865004107e-11,2030
10672,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_2,PM2_5,3.3355914865876337e-11,2030
10673,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_2,SOx,5.827486997880287e-13,2030
10674,WhiteNoLat,MISE_natural_gas_fired_combined_cycle_2,VOC,8.891773480275453e-13,2030
10675,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_1,NH3,1.4982351730563716e-11,2030
10676,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_1,NOx,1.6333578622398895e-11,2030
10677,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_1,PM2_5,1.69253334687009e-11,2030
10678,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_1,SOx,3.551520037764401e-13,2030
10679,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_1,VOC,2.5693761087513086e-13,2030
10680,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_2,NH3,7.887535486448271e-12,2030
10681,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_2,NOx,1.1013253180429112e-11,2030
10682,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_2,PM2_5,1.2616293254830273e-11,2030
10683,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_2,SOx,3.1827362997525585e-13,2030
10684,WhiteNoLat,MISE_natural_gas_fired_combustion_turbine_2,VOC,2.4219882590943424e-13,2030
10685,WhiteNoLat,MISE_natural_gas_internal_combustion_engine_1,NH3,0.0,2030
10686,WhiteNoLat,MISE_natural_gas_internal_combustion_engine_1,NOx,3.0534305663842716e-10,2030
10687,WhiteNoLat,MISE_natural_gas_internal_combustion_engine_1,PM2_5,6.291611083443721e-10,2030
10688,WhiteNoLat,MISE_natural_gas_internal_combustion_engine_1,SOx,7.670709861349151e-12,2030
10689,WhiteNoLat,MISE_natural_gas_internal_combustion_engine_1,VOC,1.3250048485456388e-11,2030
10690,WhiteNoLat,MISE_natural_gas_steam_turbine_1,NH3,1.1369587651715542e-11,2030
10691,WhiteNoLat,MISE_natural_gas_steam_turbine_1,NOx,1.3107310526259282e-10,2030
10692,WhiteNoLat,MISE_natural_gas_steam_turbine_1,PM2_5,6.913651726831576e-11,2030
10693,WhiteNoLat,MISE_natural_gas_steam_turbine_1,SOx,1.853063295557065e-12,2030
10694,WhiteNoLat,MISE_natural_gas_steam_turbine_1,VOC,3.054836610494991e-12,2030
10695,WhiteNoLat,MISE_naturalgas_ccavgcf_moderate_0,NH3,2.445263705405906e-10,2030
10696,WhiteNoLat,MISE_naturalgas_ccavgcf_moderate_0,NOx,1.321007425348185e-10,2030
10697,WhiteNoLat,MISE_naturalgas_ccavgcf_moderate_0,PM2_5,7.556475573056163e-10,2030
10698,WhiteNoLat,MISE_naturalgas_ccavgcf_moderate_0,SOx,1.3203066190633942e-11,2030
10699,WhiteNoLat,MISE_naturalgas_ccavgcf_moderate_0,VOC,9.166438332134713e-12,2030
