,Race,Cluster,Pollutant,Exposure,year
8846,WhiteNoLat,CASO_naturalgas_ccccsavgcf_conservative_0,NOx,7.18020319327572e-12,2050
8847,WhiteNoLat,CASO_naturalgas_ccccsavgcf_conservative_0,PM2_5,7.332879698312543e-11,2050
8848,WhiteNoLat,CASO_naturalgas_ccccsavgcf_conservative_0,SOx,1.0523299971075306e-12,2050
8849,WhiteNoLat,CASO_naturalgas_ccccsavgcf_conservative_0,VOC,7.83168766164671e-13,2050
8850,WhiteNoLat,CASO_naturalgas_ctavgcf_moderate_0,NH3,2.937460831537883e-11,2050
8851,WhiteNoLat,CASO_naturalgas_ctavgcf_moderate_0,NOx,1.6843747371130364e-11,2050
8852,WhiteNoLat,CASO_naturalgas_ctavgcf_moderate_0,PM2_5,3.969651111014975e-11,2050
8853,WhiteNoLat,CASO_naturalgas_ctavgcf_moderate_0,SOx,6.914404604501445e-13,2050
8854,WhiteNoLat,CASO_naturalgas_ctavgcf_moderate_0,VOC,7.584182885787886e-13,2050
8855,WhiteNoLat,CASO_onshore_wind_turbine_1,NH3,0.0,2050
8856,WhiteNoLat,CASO_onshore_wind_turbine_1,NOx,0.0,2050
8857,WhiteNoLat,CASO_onshore_wind_turbine_1,PM2_5,0.0,2050
8858,WhiteNoLat,CASO_onshore_wind_turbine_1,SOx,0.0,2050
8859,WhiteNoLat,CASO_onshore_wind_turbine_1,VOC,0.0,2050
8860,WhiteNoLat,CASO_petroleum_liquids_1,NH3,1.0922723438845456e-10,2050
8861,WhiteNoLat,CASO_petroleum_liquids_1,NOx,3.4197215631633833e-11,2050
8862,WhiteNoLat,CASO_petroleum_liquids_1,PM2_5,6.865542517803667e-10,2050
8863,WhiteNoLat,CASO_petroleum_liquids_1,SOx,3.626084754187405e-12,2050
8864,WhiteNoLat,CASO_petroleum_liquids_1,VOC,3.5804569463435747e-12,2050
8865,WhiteNoLat,CASO_small_hydroelectric_1,NH3,0.0,2050
8866,WhiteNoLat,CASO_small_hydroelectric_1,NOx,0.0,2050
8867,WhiteNoLat,CASO_small_hydroelectric_1,PM2_5,0.0,2050
8868,WhiteNoLat,CASO_small_hydroelectric_1,SOx,0.0,2050
8869,WhiteNoLat,CASO_small_hydroelectric_1,VOC,0.0,2050
8870,WhiteNoLat,CASO_solar_photovoltaic_1,NH3,0.0,2050
8871,WhiteNoLat,CASO_solar_photovoltaic_1,NOx,0.0,2050
8872,WhiteNoLat,CASO_solar_photovoltaic_1,PM2_5,0.0,2050
8873,WhiteNoLat,CASO_solar_photovoltaic_1,SOx,0.0,2050
8874,WhiteNoLat,CASO_solar_photovoltaic_1,VOC,0.0,2050
8875,WhiteNoLat,FRCC_biomass_1,NH3,2.9513226416913076e-11,2050
8876,WhiteNoLat,FRCC_biomass_1,NOx,1.0016318468818561e-11,2050
8877,WhiteNoLat,FRCC_biomass_1,PM2_5,1.5103028429767217e-11,2050
8878,WhiteNoLat,FRCC_biomass_1,SOx,3.230388694279048e-12,2050
8879,WhiteNoLat,FRCC_biomass_1,VOC,2.959951371812457e-13,2050
8880,WhiteNoLat,FRCC_biomass_2,NH3,3.03036179443081e-11,2050
8881,WhiteNoLat,FRCC_biomass_2,NOx,1.5831516664053272e-11,2050
8882,WhiteNoLat,FRCC_biomass_2,PM2_5,1.5736239550649722e-11,2050
8883,WhiteNoLat,FRCC_biomass_2,SOx,4.052937818862703e-12,2050
8884,WhiteNoLat,FRCC_biomass_2,VOC,3.5133053177292207e-13,2050
8885,WhiteNoLat,FRCC_conventional_hydroelectric_1,NH3,0.0,2050
8886,WhiteNoLat,FRCC_conventional_hydroelectric_1,NOx,0.0,2050
8887,WhiteNoLat,FRCC_conventional_hydroelectric_1,PM2_5,0.0,2050
8888,WhiteNoLat,FRCC_conventional_hydroelectric_1,SOx,0.0,2050
8889,WhiteNoLat,FRCC_conventional_hydroelectric_1,VOC,0.0,2050
8890,WhiteNoLat,FRCC_conventional_steam_coal_1,NH3,8.503859088989815e-13,2050
8891,WhiteNoLat,FRCC_conventional_steam_coal_1,NOx,3.3585495559529356e-11,2050
8892,WhiteNoLat,FRCC_conventional_steam_coal_1,PM2_5,9.681090790425077e-11,2050
8893,WhiteNoLat,FRCC_conventional_steam_coal_1,SOx,2.0529088574914115e-10,2050
8894,WhiteNoLat,FRCC_conventional_steam_coal_1,VOC,1.401125767113092e-12,2050
8895,WhiteNoLat,FRCC_conventional_steam_coal_2,NH3,6.83553824332675e-12,2050
8896,WhiteNoLat,FRCC_conventional_steam_coal_2,NOx,1.131584500694407e-11,2050
8897,WhiteNoLat,FRCC_conventional_steam_coal_2,PM2_5,2.587324818836885e-11,2050
8898,WhiteNoLat,FRCC_conventional_steam_coal_2,SOx,1.1710165377718218e-10,2050
8899,WhiteNoLat,FRCC_conventional_steam_coal_2,VOC,2.232230131969181e-13,2050
8900,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_1,NH3,1.6243794897338702e-11,2050
8901,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_1,NOx,7.741445250626523e-12,2050
8902,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_1,PM2_5,2.9026887133483097e-11,2050
8903,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_1,SOx,9.656442819152376e-13,2050
8904,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_1,VOC,1.185635116286502e-12,2050
8905,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_2,NH3,9.56044937062079e-12,2050
8906,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_2,NOx,1.9682521298406014e-12,2050
8907,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_2,PM2_5,2.1379971413372006e-11,2050
8908,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_2,SOx,4.883720340630768e-13,2050
8909,WhiteNoLat,FRCC_natural_gas_fired_combined_cycle_2,VOC,3.0372022915248996e-13,2050
8910,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_1,NH3,1.4886250810493998e-11,2050
8911,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_1,NOx,4.674112460285934e-12,2050
8912,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_1,PM2_5,2.5564635994590566e-11,2050
8913,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_1,SOx,9.594755567757219e-13,2050
8914,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_1,VOC,6.811573429891906e-13,2050
8915,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_2,NH3,3.807873541236353e-12,2050
8916,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_2,NOx,1.9601293055500144e-12,2050
8917,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_2,PM2_5,6.075964238221191e-12,2050
8918,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_2,SOx,2.7005092753591005e-13,2050
8919,WhiteNoLat,FRCC_natural_gas_fired_combustion_turbine_2,VOC,1.7952439894865586e-13,2050
8920,WhiteNoLat,FRCC_natural_gas_internal_combustion_engine_1,NH3,0.0,2050
8921,WhiteNoLat,FRCC_natural_gas_internal_combustion_engine_1,NOx,8.345515298955408e-11,2050
8922,WhiteNoLat,FRCC_natural_gas_internal_combustion_engine_1,PM2_5,2.7290460912696687e-10,2050
8923,WhiteNoLat,FRCC_natural_gas_internal_combustion_engine_1,SOx,4.601950730251162e-12,2050
8924,WhiteNoLat,FRCC_natural_gas_internal_combustion_engine_1,VOC,8.104584122158131e-12,2050
8925,WhiteNoLat,FRCC_natural_gas_steam_turbine_1,NH3,2.60617284420197e-11,2050
8926,WhiteNoLat,FRCC_natural_gas_steam_turbine_1,NOx,1.3835505308420926e-11,2050
8927,WhiteNoLat,FRCC_natural_gas_steam_turbine_1,PM2_5,1.1515273819469034e-10,2050
8928,WhiteNoLat,FRCC_natural_gas_steam_turbine_1,SOx,6.04515418938028e-12,2050
8929,WhiteNoLat,FRCC_natural_gas_steam_turbine_1,VOC,8.041131145306504e-12,2050
8930,WhiteNoLat,FRCC_naturalgas_ccavgcf_moderate_0,NH3,7.745200290518117e-12,2050
8931,WhiteNoLat,FRCC_naturalgas_ccavgcf_moderate_0,NOx,1.4560829402736895e-12,2050
8932,WhiteNoLat,FRCC_naturalgas_ccavgcf_moderate_0,PM2_5,1.710040217545125e-11,2050
8933,WhiteNoLat,FRCC_naturalgas_ccavgcf_moderate_0,SOx,4.811076162610324e-13,2050
8934,WhiteNoLat,FRCC_naturalgas_ccavgcf_moderate_0,VOC,4.053401826280219e-13,2050
8935,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,NH3,8.719439351314813e-12,2050
8936,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,NOx,1.6392380134755015e-12,2050
8937,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,PM2_5,1.925139615697425e-11,2050
8938,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,SOx,5.416242961340633e-13,2050
8939,WhiteNoLat,FRCC_naturalgas_ccccsavgcf_conservative_0,VOC,4.563263705827225e-13,2050
8940,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,NH3,1.3052763843422483e-11,2050
8941,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,NOx,3.845421961131697e-12,2050
8942,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,PM2_5,1.0421734504389477e-11,2050
8943,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,SOx,3.558778671336084e-13,2050
8944,WhiteNoLat,FRCC_naturalgas_ctavgcf_moderate_0,VOC,4.4190508979095877e-13,2050
8945,WhiteNoLat,FRCC_nuclear_1,NH3,0.0,2050
8946,WhiteNoLat,FRCC_nuclear_1,NOx,0.0,2050
8947,WhiteNoLat,FRCC_nuclear_1,PM2_5,0.0,2050
8948,WhiteNoLat,FRCC_nuclear_1,SOx,0.0,2050
8949,WhiteNoLat,FRCC_nuclear_1,VOC,0.0,2050
8950,WhiteNoLat,FRCC_petroleum_liquids_1,NH3,2.2640085293353558e-11,2050
8951,WhiteNoLat,FRCC_petroleum_liquids_1,NOx,1.5074921027329341e-12,2050
8952,WhiteNoLat,FRCC_petroleum_liquids_1,PM2_5,7.533715610007254e-11,2050
8953,WhiteNoLat,FRCC_petroleum_liquids_1,SOx,2.1315328145465834e-13,2050
8954,WhiteNoLat,FRCC_petroleum_liquids_1,VOC,1.918973221228874e-12,2050
8955,WhiteNoLat,FRCC_solar_photovoltaic_1,NH3,0.0,2050
8956,WhiteNoLat,FRCC_solar_photovoltaic_1,NOx,0.0,2050
8957,WhiteNoLat,FRCC_solar_photovoltaic_1,PM2_5,0.0,2050
8958,WhiteNoLat,FRCC_solar_photovoltaic_1,SOx,0.0,2050
8959,WhiteNoLat,FRCC_solar_photovoltaic_1,VOC,0.0,2050
8960,WhiteNoLat,ISNE_biomass_2,NH3,4.169703840666227e-11,2050
8961,WhiteNoLat,ISNE_biomass_2,NOx,2.1293254271792604e-11,2050
8962,WhiteNoLat,ISNE_biomass_2,PM2_5,2.5435022753212174e-11,2050
8963,WhiteNoLat,ISNE_biomass_2,SOx,4.6295006099858725e-12,2050
8964,WhiteNoLat,ISNE_biomass_2,VOC,3.383291592691787e-13,2050
8965,WhiteNoLat,ISNE_conventional_hydroelectric_1,NH3,0.0,2050
8966,WhiteNoLat,ISNE_conventional_hydroelectric_1,NOx,0.0,2050
8967,WhiteNoLat,ISNE_conventional_hydroelectric_1,PM2_5,0.0,2050
8968,WhiteNoLat,ISNE_conventional_hydroelectric_1,SOx,0.0,2050
8969,WhiteNoLat,ISNE_conventional_hydroelectric_1,VOC,0.0,2050
8970,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,NH3,0.0,2050
8971,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,NOx,0.0,2050
8972,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,PM2_5,0.0,2050
8973,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,SOx,0.0,2050
8974,WhiteNoLat,ISNE_hydroelectric_pumped_storage_1,VOC,0.0,2050
8975,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,NH3,1.7852970750307914e-11,2050
8976,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,NOx,1.4660994070192718e-11,2050
8977,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,PM2_5,7.234901387427135e-11,2050
8978,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,SOx,4.445689179070711e-12,2050
8979,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_1,VOC,9.320490443216278e-13,2050
8980,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,NH3,1.3786897825977372e-11,2050
8981,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,NOx,3.85163438874541e-12,2050
8982,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,PM2_5,2.0820524527403887e-11,2050
8983,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,SOx,6.700199708934419e-13,2050
8984,WhiteNoLat,ISNE_natural_gas_fired_combined_cycle_2,VOC,3.0658840859602674e-13,2050
8985,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,NH3,3.191602094949019e-11,2050
8986,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,NOx,2.4170930958067523e-11,2050
8987,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,PM2_5,8.543957958471587e-11,2050
8988,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,SOx,7.609275106175411e-13,2050
8989,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_1,VOC,8.252849911616566e-13,2050
8990,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,NH3,1.3097909730335126e-11,2050
8991,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,NOx,5.715883447205094e-12,2050
8992,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,PM2_5,2.911459044137703e-11,2050
8993,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,SOx,6.469614361623978e-13,2050
8994,WhiteNoLat,ISNE_natural_gas_fired_combustion_turbine_2,VOC,5.123884523098176e-13,2050
8995,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,NH3,0.0,2050
8996,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,NOx,1.482046842541586e-10,2050
8997,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,PM2_5,8.96474429708137e-10,2050
8998,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,SOx,1.1803974421992292e-11,2050
8999,WhiteNoLat,ISNE_natural_gas_internal_combustion_engine_1,VOC,1.2465918072163612e-11,2050
9000,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,NH3,3.4503709332218235e-11,2050
9001,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,NOx,4.6070885874676486e-11,2050
9002,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,PM2_5,1.555290757982773e-10,2050
9003,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,SOx,1.4658661480377784e-11,2050
9004,WhiteNoLat,ISNE_natural_gas_steam_turbine_1,VOC,7.648011429633264e-12,2050
9005,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,NH3,1.5831145824047576e-11,2050
9006,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,NOx,3.9295604739949735e-12,2050
9007,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,PM2_5,4.279226520257345e-11,2050
9008,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,SOx,5.841026077848622e-13,2050
9009,WhiteNoLat,ISNE_naturalgas_ccavgcf_moderate_0,VOC,4.647420568400249e-13,2050
9010,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,NH3,2.6679775760439772e-11,2050
9011,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,NOx,1.037771828190539e-11,2050
9012,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,PM2_5,2.6079482311712322e-11,2050
9013,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,SOx,4.3206381176198557e-13,2050
9014,WhiteNoLat,ISNE_naturalgas_ctavgcf_moderate_0,VOC,5.066654824891112e-13,2050
9015,WhiteNoLat,ISNE_nuclear_1,NH3,0.0,2050
9016,WhiteNoLat,ISNE_nuclear_1,NOx,0.0,2050
9017,WhiteNoLat,ISNE_nuclear_1,PM2_5,0.0,2050
9018,WhiteNoLat,ISNE_nuclear_1,SOx,0.0,2050
9019,WhiteNoLat,ISNE_nuclear_1,VOC,0.0,2050
9020,WhiteNoLat,ISNE_petroleum_liquids_1,NH3,6.121173902997345e-11,2050
9021,WhiteNoLat,ISNE_petroleum_liquids_1,NOx,1.0703380148965138e-11,2050
9022,WhiteNoLat,ISNE_petroleum_liquids_1,PM2_5,2.516765345527092e-10,2050
9023,WhiteNoLat,ISNE_petroleum_liquids_1,SOx,3.0961158675791208e-12,2050
9024,WhiteNoLat,ISNE_petroleum_liquids_1,VOC,1.6061840873439776e-12,2050
9025,WhiteNoLat,ISNE_small_hydroelectric_1,NH3,0.0,2050
9026,WhiteNoLat,ISNE_small_hydroelectric_1,NOx,0.0,2050
9027,WhiteNoLat,ISNE_small_hydroelectric_1,PM2_5,0.0,2050
9028,WhiteNoLat,ISNE_small_hydroelectric_1,SOx,0.0,2050
9029,WhiteNoLat,ISNE_small_hydroelectric_1,VOC,0.0,2050
9030,WhiteNoLat,ISNE_solar_photovoltaic_1,NH3,0.0,2050
9031,WhiteNoLat,ISNE_solar_photovoltaic_1,NOx,0.0,2050
9032,WhiteNoLat,ISNE_solar_photovoltaic_1,PM2_5,0.0,2050
9033,WhiteNoLat,ISNE_solar_photovoltaic_1,SOx,0.0,2050
9034,WhiteNoLat,ISNE_solar_photovoltaic_1,VOC,0.0,2050
9035,WhiteNoLat,MISC_biomass_1,NH3,4.569530223357126e-11,2050
9036,WhiteNoLat,MISC_biomass_1,NOx,8.290376497977193e-11,2050
9037,WhiteNoLat,MISC_biomass_1,PM2_5,2.7329565829581622e-11,2050
9038,WhiteNoLat,MISC_biomass_1,SOx,6.0274298604434745e-12,2050
9039,WhiteNoLat,MISC_biomass_1,VOC,4.3383024000437873e-13,2050
9040,WhiteNoLat,MISC_biomass_2,NH3,9.653614923417994e-11,2050
9041,WhiteNoLat,MISC_biomass_2,NOx,1.1609139141685169e-10,2050
9042,WhiteNoLat,MISC_biomass_2,PM2_5,7.923504674296409e-11,2050
9043,WhiteNoLat,MISC_biomass_2,SOx,6.206657399962815e-12,2050
9044,WhiteNoLat,MISC_biomass_2,VOC,9.617760851899848e-13,2050
9045,WhiteNoLat,MISC_conventional_hydroelectric_1,NH3,0.0,2050
9046,WhiteNoLat,MISC_conventional_hydroelectric_1,NOx,0.0,2050
9047,WhiteNoLat,MISC_conventional_hydroelectric_1,PM2_5,0.0,2050
9048,WhiteNoLat,MISC_conventional_hydroelectric_1,SOx,0.0,2050
9049,WhiteNoLat,MISC_conventional_hydroelectric_1,VOC,0.0,2050
9050,WhiteNoLat,MISC_conventional_steam_coal_1,NH3,3.6000107586978467e-12,2050
9051,WhiteNoLat,MISC_conventional_steam_coal_1,NOx,1.704330160526942e-10,2050
9052,WhiteNoLat,MISC_conventional_steam_coal_1,PM2_5,3.939223616835317e-11,2050
9053,WhiteNoLat,MISC_conventional_steam_coal_1,SOx,1.420820904862479e-10,2050
9054,WhiteNoLat,MISC_conventional_steam_coal_1,VOC,3.0870415790755687e-13,2050
9055,WhiteNoLat,MISC_conventional_steam_coal_2,NH3,4.047353582206226e-12,2050
9056,WhiteNoLat,MISC_conventional_steam_coal_2,NOx,4.718367911210871e-11,2050
9057,WhiteNoLat,MISC_conventional_steam_coal_2,PM2_5,1.726374547561237e-12,2050
9058,WhiteNoLat,MISC_conventional_steam_coal_2,SOx,9.511795070528011e-11,2050
9059,WhiteNoLat,MISC_conventional_steam_coal_2,VOC,1.1340033520387693e-13,2050
9060,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,NH3,0.0,2050
9061,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,NOx,0.0,2050
9062,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,PM2_5,0.0,2050
9063,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,SOx,0.0,2050
9064,WhiteNoLat,MISC_hydroelectric_pumped_storage_1,VOC,0.0,2050
9065,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,NH3,8.457518595097754e-12,2050
9066,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,NOx,5.378173887873743e-12,2050
9067,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,PM2_5,7.543454716578161e-12,2050
9068,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,SOx,4.133489147415553e-13,2050
9069,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_1,VOC,2.625515970813367e-13,2050
9070,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,NH3,5.857248269564646e-12,2050
9071,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,NOx,1.0444437408837275e-11,2050
9072,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,PM2_5,1.909963228579888e-11,2050
9073,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,SOx,6.896837844783069e-13,2050
9074,WhiteNoLat,MISC_natural_gas_fired_combined_cycle_2,VOC,3.020293678952995e-13,2050
9075,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,NH3,1.021105553296039e-11,2050
9076,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,NOx,2.6917601293852653e-11,2050
9077,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,PM2_5,1.5179477038183256e-11,2050
9078,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,SOx,5.725109735097592e-13,2050
9079,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_1,VOC,6.204987109257438e-13,2050
9080,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,NH3,1.9149661742989777e-11,2050
9081,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,NOx,5.053057971451705e-11,2050
9082,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,PM2_5,4.015564987950852e-11,2050
9083,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,SOx,7.62727516107921e-13,2050
9084,WhiteNoLat,MISC_natural_gas_fired_combustion_turbine_2,VOC,1.1005246791263637e-12,2050
9085,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,NH3,0.0,2050
9086,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,NOx,2.735094401355447e-10,2050
9087,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,PM2_5,3.148720397366174e-10,2050
9088,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,SOx,1.067321222897346e-11,2050
9089,WhiteNoLat,MISC_natural_gas_internal_combustion_engine_1,VOC,7.791892948522927e-12,2050
9090,WhiteNoLat,MISC_natural_gas_steam_turbine_1,NH3,2.8304774222934075e-11,2050
9091,WhiteNoLat,MISC_natural_gas_steam_turbine_1,NOx,1.2734336190098528e-10,2050
9092,WhiteNoLat,MISC_natural_gas_steam_turbine_1,PM2_5,1.843483787243274e-10,2050
9093,WhiteNoLat,MISC_natural_gas_steam_turbine_1,SOx,6.842947894573903e-12,2050
9094,WhiteNoLat,MISC_natural_gas_steam_turbine_1,VOC,1.2549668980150251e-11,2050
9095,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,NH3,5.7683764712238e-12,2050
9096,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,NOx,7.161194653502616e-12,2050
9097,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,PM2_5,1.5578050204840808e-11,2050
9098,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,SOx,5.633608464381077e-13,2050
9099,WhiteNoLat,MISC_naturalgas_ccavgcf_moderate_0,VOC,3.1492176713304426e-13,2050
9100,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,NH3,6.4939584793799955e-12,2050
9101,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,NOx,8.061973845474396e-12,2050
9102,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,PM2_5,1.7537553432980723e-11,2050
9103,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,SOx,6.342238463592679e-13,2050
9104,WhiteNoLat,MISC_naturalgas_ccccsavgcf_conservative_0,VOC,3.545345705676437e-13,2050
9105,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,NH3,9.721279403625862e-12,2050
9106,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,NOx,1.891225773354164e-11,2050
9107,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,PM2_5,9.493946610229497e-12,2050
9108,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,SOx,4.1672102191711477e-13,2050
9109,WhiteNoLat,MISC_naturalgas_ctavgcf_moderate_0,VOC,3.433302195506744e-13,2050
9110,WhiteNoLat,MISC_nuclear_1,NH3,0.0,2050
9111,WhiteNoLat,MISC_nuclear_1,NOx,0.0,2050
9112,WhiteNoLat,MISC_nuclear_1,PM2_5,0.0,2050
9113,WhiteNoLat,MISC_nuclear_1,SOx,0.0,2050
9114,WhiteNoLat,MISC_nuclear_1,VOC,0.0,2050
9115,WhiteNoLat,MISC_onshore_wind_turbine_1,NH3,0.0,2050
9116,WhiteNoLat,MISC_onshore_wind_turbine_1,NOx,0.0,2050
9117,WhiteNoLat,MISC_onshore_wind_turbine_1,PM2_5,0.0,2050
9118,WhiteNoLat,MISC_onshore_wind_turbine_1,SOx,0.0,2050
9119,WhiteNoLat,MISC_onshore_wind_turbine_1,VOC,0.0,2050
9120,WhiteNoLat,MISC_petroleum_liquids_1,NH3,2.6463025246577836e-11,2050
9121,WhiteNoLat,MISC_petroleum_liquids_1,NOx,2.2049859090157346e-11,2050
9122,WhiteNoLat,MISC_petroleum_liquids_1,PM2_5,1.304456764724665e-10,2050
9123,WhiteNoLat,MISC_petroleum_liquids_1,SOx,2.2159375627187797e-12,2050
9124,WhiteNoLat,MISC_petroleum_liquids_1,VOC,1.219244510435003e-12,2050
9125,WhiteNoLat,MISC_small_hydroelectric_1,NH3,0.0,2050
9126,WhiteNoLat,MISC_small_hydroelectric_1,NOx,0.0,2050
9127,WhiteNoLat,MISC_small_hydroelectric_1,PM2_5,0.0,2050
9128,WhiteNoLat,MISC_small_hydroelectric_1,SOx,0.0,2050
9129,WhiteNoLat,MISC_small_hydroelectric_1,VOC,0.0,2050
9130,WhiteNoLat,MISE_biomass_1,NH3,4.2489394935374666e-11,2050
9131,WhiteNoLat,MISE_biomass_1,NOx,4.1273407551169104e-11,2050
9132,WhiteNoLat,MISE_biomass_1,PM2_5,2.6145414855831203e-11,2050
9133,WhiteNoLat,MISE_biomass_1,SOx,2.6739700880349466e-12,2050
9134,WhiteNoLat,MISE_biomass_1,VOC,3.3100677111916687e-13,2050
9135,WhiteNoLat,MISE_biomass_2,NH3,2.2679974082469064e-11,2050
9136,WhiteNoLat,MISE_biomass_2,NOx,2.7511817206069217e-11,2050
9137,WhiteNoLat,MISE_biomass_2,PM2_5,1.3194025123812181e-11,2050
9138,WhiteNoLat,MISE_biomass_2,SOx,2.146772983126571e-12,2050
9139,WhiteNoLat,MISE_biomass_2,VOC,2.133555560952756e-13,2050
