,Race,Cluster,Pollutant,Exposure,year
7270,Native,FRCC_biomass_2,NH3,5.6659694763317935e-12,2040
7271,Native,FRCC_biomass_2,NOx,1.0043760892386681e-11,2040
7272,Native,FRCC_biomass_2,PM2_5,1.1477628374587255e-11,2040
7273,Native,FRCC_biomass_2,SOx,2.8852824601637893e-11,2040
7274,Native,FRCC_biomass_2,VOC,2.9001676502454014e-13,2040
7275,Native,FRCC_conventional_hydroelectric_1,NH3,0.0,2040
7276,Native,FRCC_conventional_hydroelectric_1,NOx,0.0,2040
7277,Native,FRCC_conventional_hydroelectric_1,PM2_5,0.0,2040
7278,Native,FRCC_conventional_hydroelectric_1,SOx,0.0,2040
7279,Native,FRCC_conventional_hydroelectric_1,VOC,0.0,2040
7280,Native,FRCC_conventional_steam_coal_1,NH3,2.9974680544949034e-13,2040
7281,Native,FRCC_conventional_steam_coal_1,NOx,7.080662138771935e-12,2040
7282,Native,FRCC_conventional_steam_coal_1,PM2_5,1.9996040344508654e-11,2040
7283,Native,FRCC_conventional_steam_coal_1,SOx,4.6556168306330905e-11,2040
7284,Native,FRCC_conventional_steam_coal_1,VOC,1.3819973279432091e-13,2040
7285,Native,FRCC_conventional_steam_coal_2,NH3,1.495783509671254e-12,2040
7286,Native,FRCC_conventional_steam_coal_2,NOx,4.777941652060268e-12,2040
7287,Native,FRCC_conventional_steam_coal_2,PM2_5,5.471094308120307e-12,2040
7288,Native,FRCC_conventional_steam_coal_2,SOx,3.480978652509334e-11,2040
7289,Native,FRCC_conventional_steam_coal_2,VOC,4.874139471695422e-14,2040
7290,Native,FRCC_natural_gas_fired_combined_cycle_1,NH3,6.075620459283834e-12,2040
7291,Native,FRCC_natural_gas_fired_combined_cycle_1,NOx,3.784229419992062e-12,2040
7292,Native,FRCC_natural_gas_fired_combined_cycle_1,PM2_5,1.1029822692155551e-11,2040
7293,Native,FRCC_natural_gas_fired_combined_cycle_1,SOx,3.4548625172216775e-13,2040
7294,Native,FRCC_natural_gas_fired_combined_cycle_1,VOC,4.093455054695822e-13,2040
7295,Native,FRCC_natural_gas_fired_combined_cycle_2,NH3,3.3551677761450442e-12,2040
7296,Native,FRCC_natural_gas_fired_combined_cycle_2,NOx,1.0112763905117006e-12,2040
7297,Native,FRCC_natural_gas_fired_combined_cycle_2,PM2_5,7.458852915286065e-12,2040
7298,Native,FRCC_natural_gas_fired_combined_cycle_2,SOx,1.7074807930602278e-13,2040
7299,Native,FRCC_natural_gas_fired_combined_cycle_2,VOC,1.0250520574515942e-13,2040
7300,Native,FRCC_natural_gas_fired_combustion_turbine_1,NH3,8.702648513981695e-12,2040
7301,Native,FRCC_natural_gas_fired_combustion_turbine_1,NOx,6.243829232947238e-12,2040
7302,Native,FRCC_natural_gas_fired_combustion_turbine_1,PM2_5,1.613347397296422e-11,2040
7303,Native,FRCC_natural_gas_fired_combustion_turbine_1,SOx,1.8826264349501612e-12,2040
7304,Native,FRCC_natural_gas_fired_combustion_turbine_1,VOC,5.143898219713022e-13,2040
7305,Native,FRCC_natural_gas_fired_combustion_turbine_2,NH3,4.6155460025429335e-12,2040
7306,Native,FRCC_natural_gas_fired_combustion_turbine_2,NOx,4.679626587714497e-12,2040
7307,Native,FRCC_natural_gas_fired_combustion_turbine_2,PM2_5,9.071956739739788e-12,2040
7308,Native,FRCC_natural_gas_fired_combustion_turbine_2,SOx,3.2792087358394937e-13,2040
7309,Native,FRCC_natural_gas_fired_combustion_turbine_2,VOC,2.324917782366131e-13,2040
7310,Native,FRCC_natural_gas_internal_combustion_engine_1,NH3,0.0,2040
7311,Native,FRCC_natural_gas_internal_combustion_engine_1,NOx,5.5313548673776543e-11,2040
7312,Native,FRCC_natural_gas_internal_combustion_engine_1,PM2_5,1.7493422258417403e-10,2040
7313,Native,FRCC_natural_gas_internal_combustion_engine_1,SOx,2.8037815678543846e-12,2040
7314,Native,FRCC_natural_gas_internal_combustion_engine_1,VOC,5.175205814370185e-12,2040
7315,Native,FRCC_natural_gas_steam_turbine_1,NH3,1.6279393785820918e-12,2040
7316,Native,FRCC_natural_gas_steam_turbine_1,NOx,3.775920679046788e-12,2040
7317,Native,FRCC_natural_gas_steam_turbine_1,PM2_5,2.078798123244739e-11,2040
7318,Native,FRCC_natural_gas_steam_turbine_1,SOx,4.934854569758359e-12,2040
7319,Native,FRCC_natural_gas_steam_turbine_1,VOC,4.269272279468587e-13,2040
7320,Native,FRCC_naturalgas_ccavgcf_moderate_0,NH3,1.4599892717995474e-10,2040
7321,Native,FRCC_naturalgas_ccavgcf_moderate_0,NOx,1.1042989144700769e-10,2040
7322,Native,FRCC_naturalgas_ccavgcf_moderate_0,PM2_5,5.47808590058355e-10,2040
7323,Native,FRCC_naturalgas_ccavgcf_moderate_0,SOx,9.380902145415337e-12,2040
7324,Native,FRCC_naturalgas_ccavgcf_moderate_0,VOC,7.775859268544412e-12,2040
7325,Native,FRCC_naturalgas_ccccsavgcf_conservative_0,NH3,1.6436357114643166e-10,2040
7326,Native,FRCC_naturalgas_ccccsavgcf_conservative_0,NOx,1.2432044391256987e-10,2040
7327,Native,FRCC_naturalgas_ccccsavgcf_conservative_0,PM2_5,6.167153296991297e-10,2040
7328,Native,FRCC_naturalgas_ccccsavgcf_conservative_0,SOx,1.0560889838089772e-11,2040
7329,Native,FRCC_naturalgas_ccccsavgcf_conservative_0,VOC,8.753954714928528e-12,2040
7330,Native,FRCC_naturalgas_ctavgcf_moderate_0,NH3,2.460478016507165e-10,2040
7331,Native,FRCC_naturalgas_ctavgcf_moderate_0,NOx,2.928903119069506e-10,2040
7332,Native,FRCC_naturalgas_ctavgcf_moderate_0,PM2_5,3.3529184164770704e-10,2040
7333,Native,FRCC_naturalgas_ctavgcf_moderate_0,SOx,6.968893348859364e-12,2040
7334,Native,FRCC_naturalgas_ctavgcf_moderate_0,VOC,8.514971588095151e-12,2040
7335,Native,FRCC_nuclear_1,NH3,0.0,2040
7336,Native,FRCC_nuclear_1,NOx,0.0,2040
7337,Native,FRCC_nuclear_1,PM2_5,0.0,2040
7338,Native,FRCC_nuclear_1,SOx,0.0,2040
7339,Native,FRCC_nuclear_1,VOC,0.0,2040
7340,Native,FRCC_petroleum_liquids_1,NH3,1.2537290623730108e-11,2040
7341,Native,FRCC_petroleum_liquids_1,NOx,3.0243443212677963e-12,2040
7342,Native,FRCC_petroleum_liquids_1,PM2_5,1.9660565710844522e-11,2040
7343,Native,FRCC_petroleum_liquids_1,SOx,6.986522852221476e-13,2040
7344,Native,FRCC_petroleum_liquids_1,VOC,7.517698376582742e-14,2040
7345,Native,FRCC_solar_photovoltaic_1,NH3,0.0,2040
7346,Native,FRCC_solar_photovoltaic_1,NOx,0.0,2040
7347,Native,FRCC_solar_photovoltaic_1,PM2_5,0.0,2040
7348,Native,FRCC_solar_photovoltaic_1,SOx,0.0,2040
7349,Native,FRCC_solar_photovoltaic_1,VOC,0.0,2040
7350,Native,ISNE_biomass_1,NH3,2.3967365638449987e-12,2040
7351,Native,ISNE_biomass_1,NOx,4.336558939782717e-12,2040
7352,Native,ISNE_biomass_1,PM2_5,5.005358658238921e-12,2040
7353,Native,ISNE_biomass_1,SOx,1.5678519889100422e-11,2040
7354,Native,ISNE_biomass_1,VOC,1.1222107365815967e-13,2040
7355,Native,ISNE_biomass_2,NH3,7.427240986032374e-12,2040
7356,Native,ISNE_biomass_2,NOx,6.7818955322187425e-12,2040
7357,Native,ISNE_biomass_2,PM2_5,1.6880264347908057e-11,2040
7358,Native,ISNE_biomass_2,SOx,2.495892619903586e-11,2040
7359,Native,ISNE_biomass_2,VOC,2.2924240683840856e-13,2040
7360,Native,ISNE_conventional_hydroelectric_1,NH3,0.0,2040
7361,Native,ISNE_conventional_hydroelectric_1,NOx,0.0,2040
7362,Native,ISNE_conventional_hydroelectric_1,PM2_5,0.0,2040
7363,Native,ISNE_conventional_hydroelectric_1,SOx,0.0,2040
7364,Native,ISNE_conventional_hydroelectric_1,VOC,0.0,2040
7365,Native,ISNE_hydroelectric_pumped_storage_1,NH3,0.0,2040
7366,Native,ISNE_hydroelectric_pumped_storage_1,NOx,0.0,2040
7367,Native,ISNE_hydroelectric_pumped_storage_1,PM2_5,0.0,2040
7368,Native,ISNE_hydroelectric_pumped_storage_1,SOx,0.0,2040
7369,Native,ISNE_hydroelectric_pumped_storage_1,VOC,0.0,2040
7370,Native,ISNE_natural_gas_fired_combined_cycle_1,NH3,6.111403708156158e-12,2040
7371,Native,ISNE_natural_gas_fired_combined_cycle_1,NOx,3.2657956499069357e-12,2040
7372,Native,ISNE_natural_gas_fired_combined_cycle_1,PM2_5,1.5479786764279137e-11,2040
7373,Native,ISNE_natural_gas_fired_combined_cycle_1,SOx,9.677305782299453e-13,2040
7374,Native,ISNE_natural_gas_fired_combined_cycle_1,VOC,2.3821201239262475e-13,2040
7375,Native,ISNE_natural_gas_fired_combined_cycle_2,NH3,3.894603490880792e-12,2040
7376,Native,ISNE_natural_gas_fired_combined_cycle_2,NOx,1.396349217334406e-12,2040
7377,Native,ISNE_natural_gas_fired_combined_cycle_2,PM2_5,6.786336055528943e-12,2040
7378,Native,ISNE_natural_gas_fired_combined_cycle_2,SOx,1.5241709680714838e-13,2040
7379,Native,ISNE_natural_gas_fired_combined_cycle_2,VOC,9.085516873213903e-14,2040
7380,Native,ISNE_natural_gas_fired_combustion_turbine_1,NH3,8.475224172033712e-12,2040
7381,Native,ISNE_natural_gas_fired_combustion_turbine_1,NOx,6.5153104377385744e-12,2040
7382,Native,ISNE_natural_gas_fired_combustion_turbine_1,PM2_5,2.0682359298809983e-11,2040
7383,Native,ISNE_natural_gas_fired_combustion_turbine_1,SOx,1.9814672977605952e-13,2040
7384,Native,ISNE_natural_gas_fired_combustion_turbine_1,VOC,2.0181194392931473e-13,2040
7385,Native,ISNE_natural_gas_fired_combustion_turbine_2,NH3,3.056006700912114e-12,2040
7386,Native,ISNE_natural_gas_fired_combustion_turbine_2,NOx,2.0816676459537004e-12,2040
7387,Native,ISNE_natural_gas_fired_combustion_turbine_2,PM2_5,6.6828264126290346e-12,2040
7388,Native,ISNE_natural_gas_fired_combustion_turbine_2,SOx,1.9332630190924668e-13,2040
7389,Native,ISNE_natural_gas_fired_combustion_turbine_2,VOC,1.2032587446996026e-13,2040
7390,Native,ISNE_natural_gas_internal_combustion_engine_1,NH3,0.0,2040
7391,Native,ISNE_natural_gas_internal_combustion_engine_1,NOx,3.190462246040551e-11,2040
7392,Native,ISNE_natural_gas_internal_combustion_engine_1,PM2_5,1.9780353567715855e-10,2040
7393,Native,ISNE_natural_gas_internal_combustion_engine_1,SOx,2.597346965013949e-12,2040
7394,Native,ISNE_natural_gas_internal_combustion_engine_1,VOC,2.678199348381391e-12,2040
7395,Native,ISNE_natural_gas_steam_turbine_1,NH3,1.28573943735588e-11,2040
7396,Native,ISNE_natural_gas_steam_turbine_1,NOx,2.022147356694853e-11,2040
7397,Native,ISNE_natural_gas_steam_turbine_1,PM2_5,1.9412373042566388e-10,2040
7398,Native,ISNE_natural_gas_steam_turbine_1,SOx,7.494564098088821e-12,2040
7399,Native,ISNE_natural_gas_steam_turbine_1,VOC,1.7627218172983372e-12,2040
7400,Native,ISNE_naturalgas_ccavgcf_moderate_0,NH3,1.4599892717995474e-10,2040
7401,Native,ISNE_naturalgas_ccavgcf_moderate_0,NOx,1.1042989144700769e-10,2040
7402,Native,ISNE_naturalgas_ccavgcf_moderate_0,PM2_5,5.47808590058355e-10,2040
7403,Native,ISNE_naturalgas_ccavgcf_moderate_0,SOx,9.380902145415337e-12,2040
7404,Native,ISNE_naturalgas_ccavgcf_moderate_0,VOC,7.775859268544412e-12,2040
7405,Native,ISNE_naturalgas_ctavgcf_moderate_0,NH3,2.460478016507165e-10,2040
7406,Native,ISNE_naturalgas_ctavgcf_moderate_0,NOx,2.928903119069506e-10,2040
7407,Native,ISNE_naturalgas_ctavgcf_moderate_0,PM2_5,3.3529184164770704e-10,2040
7408,Native,ISNE_naturalgas_ctavgcf_moderate_0,SOx,6.968893348859364e-12,2040
7409,Native,ISNE_naturalgas_ctavgcf_moderate_0,VOC,8.514971588095151e-12,2040
7410,Native,ISNE_nuclear_1,NH3,0.0,2040
7411,Native,ISNE_nuclear_1,NOx,0.0,2040
7412,Native,ISNE_nuclear_1,PM2_5,0.0,2040
7413,Native,ISNE_nuclear_1,SOx,0.0,2040
7414,Native,ISNE_nuclear_1,VOC,0.0,2040
7415,Native,ISNE_offshore_wind_turbine_1,NH3,0.0,2040
7416,Native,ISNE_offshore_wind_turbine_1,NOx,0.0,2040
7417,Native,ISNE_offshore_wind_turbine_1,PM2_5,0.0,2040
7418,Native,ISNE_offshore_wind_turbine_1,SOx,0.0,2040
7419,Native,ISNE_offshore_wind_turbine_1,VOC,0.0,2040
7420,Native,ISNE_onshore_wind_turbine_1,NH3,0.0,2040
7421,Native,ISNE_onshore_wind_turbine_1,NOx,0.0,2040
7422,Native,ISNE_onshore_wind_turbine_1,PM2_5,0.0,2040
7423,Native,ISNE_onshore_wind_turbine_1,SOx,0.0,2040
7424,Native,ISNE_onshore_wind_turbine_1,VOC,0.0,2040
7425,Native,ISNE_petroleum_liquids_1,NH3,1.214623279422168e-11,2040
7426,Native,ISNE_petroleum_liquids_1,NOx,8.66032053241176e-12,2040
7427,Native,ISNE_petroleum_liquids_1,PM2_5,2.9939249195197255e-11,2040
7428,Native,ISNE_petroleum_liquids_1,SOx,7.827248376101306e-13,2040
7429,Native,ISNE_petroleum_liquids_1,VOC,1.8521306971016926e-13,2040
7430,Native,ISNE_small_hydroelectric_1,NH3,0.0,2040
7431,Native,ISNE_small_hydroelectric_1,NOx,0.0,2040
7432,Native,ISNE_small_hydroelectric_1,PM2_5,0.0,2040
7433,Native,ISNE_small_hydroelectric_1,SOx,0.0,2040
7434,Native,ISNE_small_hydroelectric_1,VOC,0.0,2040
7435,Native,ISNE_solar_photovoltaic_1,NH3,0.0,2040
7436,Native,ISNE_solar_photovoltaic_1,NOx,0.0,2040
7437,Native,ISNE_solar_photovoltaic_1,PM2_5,0.0,2040
7438,Native,ISNE_solar_photovoltaic_1,SOx,0.0,2040
7439,Native,ISNE_solar_photovoltaic_1,VOC,0.0,2040
7440,Native,MISC_biomass_1,NH3,7.577283996376558e-12,2040
7441,Native,MISC_biomass_1,NOx,2.7151426304918966e-11,2040
7442,Native,MISC_biomass_1,PM2_5,1.778088834079769e-11,2040
7443,Native,MISC_biomass_1,SOx,4.3827260349916334e-11,2040
7444,Native,MISC_biomass_1,VOC,3.3210710040450695e-13,2040
7445,Native,MISC_biomass_2,NH3,1.4331702871927073e-11,2040
7446,Native,MISC_biomass_2,NOx,3.928076631914358e-11,2040
7447,Native,MISC_biomass_2,PM2_5,4.587319903340912e-11,2040
7448,Native,MISC_biomass_2,SOx,4.256885595567334e-11,2040
7449,Native,MISC_biomass_2,VOC,7.145829610332263e-13,2040
7450,Native,MISC_conventional_hydroelectric_1,NH3,0.0,2040
7451,Native,MISC_conventional_hydroelectric_1,NOx,0.0,2040
7452,Native,MISC_conventional_hydroelectric_1,PM2_5,0.0,2040
7453,Native,MISC_conventional_hydroelectric_1,SOx,0.0,2040
7454,Native,MISC_conventional_hydroelectric_1,VOC,0.0,2040
7455,Native,MISC_conventional_steam_coal_1,NH3,3.0604403177265736e-13,2040
7456,Native,MISC_conventional_steam_coal_1,NOx,3.949107395487606e-11,2040
7457,Native,MISC_conventional_steam_coal_1,PM2_5,7.288717726218974e-12,2040
7458,Native,MISC_conventional_steam_coal_1,SOx,5.81013196224161e-11,2040
7459,Native,MISC_conventional_steam_coal_1,VOC,1.1020625009857589e-13,2040
7460,Native,MISC_conventional_steam_coal_2,NH3,2.7760472493251445e-13,2040
7461,Native,MISC_conventional_steam_coal_2,NOx,2.9722426209387815e-11,2040
7462,Native,MISC_conventional_steam_coal_2,PM2_5,7.359772971481064e-12,2040
7463,Native,MISC_conventional_steam_coal_2,SOx,9.5535165519165e-11,2040
7464,Native,MISC_conventional_steam_coal_2,VOC,1.296003421062635e-13,2040
7465,Native,MISC_hydroelectric_pumped_storage_1,NH3,0.0,2040
7466,Native,MISC_hydroelectric_pumped_storage_1,NOx,0.0,2040
7467,Native,MISC_hydroelectric_pumped_storage_1,PM2_5,0.0,2040
7468,Native,MISC_hydroelectric_pumped_storage_1,SOx,0.0,2040
7469,Native,MISC_hydroelectric_pumped_storage_1,VOC,0.0,2040
7470,Native,MISC_natural_gas_fired_combined_cycle_1,NH3,2.6688645770502078e-12,2040
7471,Native,MISC_natural_gas_fired_combined_cycle_1,NOx,1.845336653136997e-12,2040
7472,Native,MISC_natural_gas_fired_combined_cycle_1,PM2_5,2.2569621256544103e-12,2040
7473,Native,MISC_natural_gas_fired_combined_cycle_1,SOx,1.2924974626235288e-13,2040
7474,Native,MISC_natural_gas_fired_combined_cycle_1,VOC,8.040991561255958e-14,2040
7475,Native,MISC_natural_gas_fired_combined_cycle_2,NH3,8.381660430917047e-12,2040
7476,Native,MISC_natural_gas_fired_combined_cycle_2,NOx,1.3572509459222325e-11,2040
7477,Native,MISC_natural_gas_fired_combined_cycle_2,PM2_5,1.1808179416081748e-11,2040
7478,Native,MISC_natural_gas_fired_combined_cycle_2,SOx,4.998727640998047e-13,2040
7479,Native,MISC_natural_gas_fired_combined_cycle_2,VOC,5.261904269363386e-13,2040
7480,Native,MISC_natural_gas_fired_combustion_turbine_1,NH3,2.6391759700702707e-12,2040
7481,Native,MISC_natural_gas_fired_combustion_turbine_1,NOx,7.838799873546207e-12,2040
7482,Native,MISC_natural_gas_fired_combustion_turbine_1,PM2_5,4.783200965093151e-12,2040
7483,Native,MISC_natural_gas_fired_combustion_turbine_1,SOx,1.9965733278686773e-13,2040
7484,Native,MISC_natural_gas_fired_combustion_turbine_1,VOC,1.47689856500876e-13,2040
7485,Native,MISC_natural_gas_fired_combustion_turbine_2,NH3,4.40814620205387e-12,2040
7486,Native,MISC_natural_gas_fired_combustion_turbine_2,NOx,1.4415131630005113e-11,2040
7487,Native,MISC_natural_gas_fired_combustion_turbine_2,PM2_5,9.097448911531029e-12,2040
7488,Native,MISC_natural_gas_fired_combustion_turbine_2,SOx,1.9602146557664494e-13,2040
7489,Native,MISC_natural_gas_fired_combustion_turbine_2,VOC,2.4090977700002256e-13,2040
7490,Native,MISC_natural_gas_internal_combustion_engine_1,NH3,0.0,2040
7491,Native,MISC_natural_gas_internal_combustion_engine_1,NOx,7.629594577040586e-11,2040
7492,Native,MISC_natural_gas_internal_combustion_engine_1,PM2_5,8.203923740312725e-11,2040
7493,Native,MISC_natural_gas_internal_combustion_engine_1,SOx,3.074216196252551e-12,2040
7494,Native,MISC_natural_gas_internal_combustion_engine_1,VOC,2.0248441457777766e-12,2040
7495,Native,MISC_natural_gas_steam_turbine_1,NH3,2.7288878471368174e-12,2040
7496,Native,MISC_natural_gas_steam_turbine_1,NOx,1.647469969789449e-11,2040
7497,Native,MISC_natural_gas_steam_turbine_1,PM2_5,3.234220004181635e-11,2040
7498,Native,MISC_natural_gas_steam_turbine_1,SOx,3.8294242465011044e-12,2040
7499,Native,MISC_natural_gas_steam_turbine_1,VOC,7.09381860950908e-13,2040
7500,Native,MISC_naturalgas_ccavgcf_moderate_0,NH3,1.4599892717995474e-10,2040
7501,Native,MISC_naturalgas_ccavgcf_moderate_0,NOx,1.1042989144700769e-10,2040
7502,Native,MISC_naturalgas_ccavgcf_moderate_0,PM2_5,5.47808590058355e-10,2040
7503,Native,MISC_naturalgas_ccavgcf_moderate_0,SOx,9.380902145415337e-12,2040
7504,Native,MISC_naturalgas_ccavgcf_moderate_0,VOC,7.775859268544412e-12,2040
7505,Native,MISC_naturalgas_ccccsavgcf_conservative_0,NH3,1.6436357114643166e-10,2040
7506,Native,MISC_naturalgas_ccccsavgcf_conservative_0,NOx,1.2432044391256987e-10,2040
7507,Native,MISC_naturalgas_ccccsavgcf_conservative_0,PM2_5,6.167153296991297e-10,2040
7508,Native,MISC_naturalgas_ccccsavgcf_conservative_0,SOx,1.0560889838089772e-11,2040
7509,Native,MISC_naturalgas_ccccsavgcf_conservative_0,VOC,8.753954714928528e-12,2040
7510,Native,MISC_naturalgas_ctavgcf_moderate_0,NH3,2.460478016507165e-10,2040
7511,Native,MISC_naturalgas_ctavgcf_moderate_0,NOx,2.928903119069506e-10,2040
7512,Native,MISC_naturalgas_ctavgcf_moderate_0,PM2_5,3.3529184164770704e-10,2040
7513,Native,MISC_naturalgas_ctavgcf_moderate_0,SOx,6.968893348859364e-12,2040
7514,Native,MISC_naturalgas_ctavgcf_moderate_0,VOC,8.514971588095151e-12,2040
7515,Native,MISC_nuclear_1,NH3,0.0,2040
7516,Native,MISC_nuclear_1,NOx,0.0,2040
7517,Native,MISC_nuclear_1,PM2_5,0.0,2040
7518,Native,MISC_nuclear_1,SOx,0.0,2040
7519,Native,MISC_nuclear_1,VOC,0.0,2040
7520,Native,MISC_onshore_wind_turbine_1,NH3,0.0,2040
7521,Native,MISC_onshore_wind_turbine_1,NOx,0.0,2040
7522,Native,MISC_onshore_wind_turbine_1,PM2_5,0.0,2040
7523,Native,MISC_onshore_wind_turbine_1,SOx,0.0,2040
7524,Native,MISC_onshore_wind_turbine_1,VOC,0.0,2040
7525,Native,MISC_petroleum_liquids_1,NH3,6.873318703057382e-12,2040
7526,Native,MISC_petroleum_liquids_1,NOx,6.4348266848248055e-12,2040
7527,Native,MISC_petroleum_liquids_1,PM2_5,8.135831352718863e-12,2040
7528,Native,MISC_petroleum_liquids_1,SOx,5.317290184557187e-13,2040
7529,Native,MISC_petroleum_liquids_1,VOC,3.494390910595462e-14,2040
7530,Native,MISC_small_hydroelectric_1,NH3,0.0,2040
7531,Native,MISC_small_hydroelectric_1,NOx,0.0,2040
7532,Native,MISC_small_hydroelectric_1,PM2_5,0.0,2040
7533,Native,MISC_small_hydroelectric_1,SOx,0.0,2040
7534,Native,MISC_small_hydroelectric_1,VOC,0.0,2040
7535,Native,MISC_solar_photovoltaic_1,NH3,0.0,2040
7536,Native,MISC_solar_photovoltaic_1,NOx,0.0,2040
7537,Native,MISC_solar_photovoltaic_1,PM2_5,0.0,2040
7538,Native,MISC_solar_photovoltaic_1,SOx,0.0,2040
7539,Native,MISC_solar_photovoltaic_1,VOC,0.0,2040
7540,Native,MISE_biomass_1,NH3,1.2134206774170765e-11,2040
7541,Native,MISE_biomass_1,NOx,2.1453982480813687e-11,2040
7542,Native,MISE_biomass_1,PM2_5,3.052906615174481e-11,2040
7543,Native,MISE_biomass_1,SOx,2.6208484224711223e-11,2040
7544,Native,MISE_biomass_1,VOC,4.2296446523065053e-13,2040
7545,Native,MISE_biomass_2,NH3,3.739594619678877e-12,2040
7546,Native,MISE_biomass_2,NOx,2.9839142732288914e-11,2040
7547,Native,MISE_biomass_2,PM2_5,1.4848938168451668e-11,2040
7548,Native,MISE_biomass_2,SOx,1.9970233167015613e-11,2040
7549,Native,MISE_biomass_2,VOC,1.2942174860905703e-12,2040
7550,Native,MISE_conventional_steam_coal_1,NH3,3.212293115127489e-13,2040
7551,Native,MISE_conventional_steam_coal_1,NOx,8.736584597730026e-12,2040
7552,Native,MISE_conventional_steam_coal_1,PM2_5,3.474766028270507e-12,2040
7553,Native,MISE_conventional_steam_coal_1,SOx,2.2689074435292853e-11,2040
7554,Native,MISE_conventional_steam_coal_1,VOC,6.260933477005097e-14,2040
7555,Native,MISE_hydroelectric_pumped_storage_1,NH3,0.0,2040
7556,Native,MISE_hydroelectric_pumped_storage_1,NOx,0.0,2040
7557,Native,MISE_hydroelectric_pumped_storage_1,PM2_5,0.0,2040
7558,Native,MISE_hydroelectric_pumped_storage_1,SOx,0.0,2040
7559,Native,MISE_hydroelectric_pumped_storage_1,VOC,0.0,2040
7560,Native,MISE_natural_gas_fired_combined_cycle_1,NH3,4.145669175618935e-12,2040
7561,Native,MISE_natural_gas_fired_combined_cycle_1,NOx,1.2469008438545842e-11,2040
7562,Native,MISE_natural_gas_fired_combined_cycle_1,PM2_5,1.2964305821920831e-11,2040
7563,Native,MISE_natural_gas_fired_combined_cycle_1,SOx,1.2918722299064156e-13,2040
7564,Native,MISE_natural_gas_fired_combined_cycle_1,VOC,6.413852384114884e-14,2040
7565,Native,MISE_natural_gas_fired_combined_cycle_2,NH3,8.782329436180214e-12,2040
7566,Native,MISE_natural_gas_fired_combined_cycle_2,NOx,1.8593119380079492e-11,2040
7567,Native,MISE_natural_gas_fired_combined_cycle_2,PM2_5,2.1110476648093094e-11,2040
7568,Native,MISE_natural_gas_fired_combined_cycle_2,SOx,2.5620915090518973e-13,2040
7569,Native,MISE_natural_gas_fired_combined_cycle_2,VOC,6.21460410303383e-13,2040
7570,Native,MISE_natural_gas_fired_combustion_turbine_1,NH3,6.972233580644825e-12,2040
7571,Native,MISE_natural_gas_fired_combustion_turbine_1,NOx,7.481607944126273e-12,2040
7572,Native,MISE_natural_gas_fired_combustion_turbine_1,PM2_5,9.343549934174192e-12,2040
7573,Native,MISE_natural_gas_fired_combustion_turbine_1,SOx,1.40550496559446e-13,2040
7574,Native,MISE_natural_gas_fired_combustion_turbine_1,VOC,1.1751678530663115e-13,2040
7575,Native,MISE_natural_gas_fired_combustion_turbine_2,NH3,2.8896987116815946e-12,2040
7576,Native,MISE_natural_gas_fired_combustion_turbine_2,NOx,4.2946713374730474e-12,2040
7577,Native,MISE_natural_gas_fired_combustion_turbine_2,PM2_5,5.285281318860469e-12,2040
7578,Native,MISE_natural_gas_fired_combustion_turbine_2,SOx,1.2807535468991484e-13,2040
7579,Native,MISE_natural_gas_fired_combustion_turbine_2,VOC,1.0412926756555162e-13,2040
7580,Native,MISE_natural_gas_internal_combustion_engine_1,NH3,0.0,2040
7581,Native,MISE_natural_gas_internal_combustion_engine_1,NOx,1.1809261017953094e-10,2040
7582,Native,MISE_natural_gas_internal_combustion_engine_1,PM2_5,2.5129784111927824e-10,2040
7583,Native,MISE_natural_gas_internal_combustion_engine_1,SOx,2.662406721570532e-12,2040
7584,Native,MISE_natural_gas_internal_combustion_engine_1,VOC,5.243510728956483e-12,2040
7585,Native,MISE_natural_gas_steam_turbine_1,NH3,2.6566933054128142e-12,2040
7586,Native,MISE_natural_gas_steam_turbine_1,NOx,2.245320923298945e-11,2040
7587,Native,MISE_natural_gas_steam_turbine_1,PM2_5,4.7309045558342384e-11,2040
7588,Native,MISE_natural_gas_steam_turbine_1,SOx,3.977713910772538e-12,2040
7589,Native,MISE_natural_gas_steam_turbine_1,VOC,1.0245638585138795e-12,2040
7590,Native,MISE_naturalgas_ccavgcf_moderate_0,NH3,1.4599892717995474e-10,2040
7591,Native,MISE_naturalgas_ccavgcf_moderate_0,NOx,1.1042989144700769e-10,2040
7592,Native,MISE_naturalgas_ccavgcf_moderate_0,PM2_5,5.47808590058355e-10,2040
7593,Native,MISE_naturalgas_ccavgcf_moderate_0,SOx,9.380902145415337e-12,2040
7594,Native,MISE_naturalgas_ccavgcf_moderate_0,VOC,7.775859268544412e-12,2040
7595,Native,MISE_naturalgas_ccccsavgcf_conservative_0,NH3,1.6436357114643166e-10,2040
7596,Native,MISE_naturalgas_ccccsavgcf_conservative_0,NOx,1.2432044391256987e-10,2040
7597,Native,MISE_naturalgas_ccccsavgcf_conservative_0,PM2_5,6.167153296991297e-10,2040
7598,Native,MISE_naturalgas_ccccsavgcf_conservative_0,SOx,1.0560889838089772e-11,2040
7599,Native,MISE_naturalgas_ccccsavgcf_conservative_0,VOC,8.753954714928528e-12,2040
7600,Native,MISE_naturalgas_ctavgcf_moderate_0,NH3,2.460478016507165e-10,2040
7601,Native,MISE_naturalgas_ctavgcf_moderate_0,NOx,2.928903119069506e-10,2040
